Linux 6.6.87.2-microsoft-standard-WSL2 (DESKTOP-JQ32F5U) 	09/12/25 	_x86_64_	(16 CPU)

12:47:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:17      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:17      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:17     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:18     all    6.02    0.00    0.75    0.00    0.00    0.06    0.00    0.00    0.00   93.17
13:04:18       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:18       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:18       2   21.21    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   76.77
13:04:18       3   69.70    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   24.24
13:04:18       4    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
13:04:18       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:18       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:18       7    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:18       8    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
13:04:18       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:18      10    1.98    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   96.04
13:04:18      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:18      12    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:18      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:18      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:18      15    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01

13:04:18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:19     all    6.12    0.00    0.50    0.06    0.00    0.06    0.00    0.00    0.00   93.25
13:04:19       0    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
13:04:19       1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:19       2    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:19       3   92.08    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00    0.99
13:04:19       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:19       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:19       6    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:19       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:19       8    0.00    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
13:04:19       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:19      10    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:19      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:19      12    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:19      13    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:19      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:19      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:20     all    6.24    0.00    1.06    0.00    0.00    0.06    0.00    0.00    0.00   92.63
13:04:20       0    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
13:04:20       1    0.98    0.00    0.00    0.00    0.00    0.98    0.00    0.00    0.00   98.04
13:04:20       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:20       3   92.93    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00
13:04:20       4    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:20       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:20       6    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:20       7    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
13:04:20       8    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
13:04:20       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:20      10    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:20      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:20      12    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
13:04:20      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:20      14    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
13:04:20      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:21     all    6.27    0.00    0.56    0.00    0.00    0.00    0.00    0.00    0.00   93.17
13:04:21       0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:21       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:21       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:21       3   93.07    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00    0.99
13:04:21       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:21       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:21       6    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:21       7    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:21       8    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:21       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:21      10    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
13:04:21      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:21      12    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
13:04:21      13    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:21      14    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:21      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:21     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:22     all    6.12    0.00    0.69    0.00    0.00    0.00    0.00    0.00    0.00   93.19
13:04:22       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:22       1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:22       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:22       3   92.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
13:04:22       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:22       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:22       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:22       7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:22       8    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:22       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:22      10    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:22      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:22      12    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
13:04:22      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:22      14    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:22      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:23     all    6.19    0.00    0.69    0.00    0.00    0.00    0.00    0.00    0.00   93.12
13:04:23       0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:23       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:23       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:23       3   92.08    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00    0.99
13:04:23       4    2.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.06
13:04:23       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:23       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:23       7    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:23       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:23       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:23      10    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
13:04:23      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:23      12    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:23      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:23      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:23      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:23     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:24     all    5.97    0.00    0.69    0.00    0.00    0.00    0.00    0.00    0.00   93.34
13:04:24       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:24       1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:24       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:24       3   92.86    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00
13:04:24       4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:24       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:24       6    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:24       7    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:24       8    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:24       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:24      10    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:24      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:24      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:24      13    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:24      14    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:24      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:25     all    5.95    0.00    0.81    0.00    0.00    0.13    0.00    0.00    0.00   93.11
13:04:25       0    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
13:04:25       1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:25       2   64.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
13:04:25       3   27.72    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   70.30
13:04:25       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:25       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:25       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:25       7    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
13:04:25       8    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:25       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:25      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:25      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:25      12    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:25      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:25      14    1.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   97.00
13:04:25      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:25     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:26     all    6.25    0.00    0.81    0.00    0.00    0.12    0.00    0.00    0.00   92.82
13:04:26       0    0.99    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   97.03
13:04:26       1    0.99    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   98.02
13:04:26       2   92.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
13:04:26       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:26       4    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:26       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:26       6    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:26       7    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:26       8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:26       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:26      10    2.94    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   96.08
13:04:26      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:26      12    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:26      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:26      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:26      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:27     all    6.00    0.00    0.75    0.00    0.00    0.12    0.00    0.00    0.00   93.12
13:04:27       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:27       1    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:27       2   69.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   23.00
13:04:27       3   21.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   78.00
13:04:27       4    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:27       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:27       6    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:27       7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:27       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:27       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:27      10    1.01    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   97.98
13:04:27      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:27      12    1.98    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   96.04
13:04:27      13    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:27      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:27      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:28     all    5.89    0.00    0.56    0.00    0.00    0.00    0.00    0.00    0.00   93.54
13:04:28       0    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:28       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:28       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:28       3   92.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
13:04:28       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:28       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:28       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:28       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:28       8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:28       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:28      10    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:28      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:28      12    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:28      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:28      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:28      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:28     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:29     all    5.76    0.00    0.88    0.00    0.00    0.06    0.00    0.00    0.00   93.30
13:04:29       0    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
13:04:29       1    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:29       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:29       3   87.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
13:04:29       4    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:29       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:29       6    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:29       7    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
13:04:29       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:29       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:29      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:29      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:29      12    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:29      13    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:29      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:29      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:30     all    6.25    0.00    0.94    0.00    0.00    0.13    0.00    0.00    0.00   92.68
13:04:30       0    0.96    0.00    1.92    0.00    0.00    1.92    0.00    0.00    0.00   95.19
13:04:30       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:30       2   29.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   66.00
13:04:30       3   63.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   34.00
13:04:30       4    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:30       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:30       6    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:30       7    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:30       8    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
13:04:30       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:30      10    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
13:04:30      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:30      12    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
13:04:30      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:30      14    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:30      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:31     all    6.13    0.00    0.56    0.00    0.00    0.19    0.00    0.00    0.00   93.12
13:04:31       0    0.00    0.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00   98.00
13:04:31       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:31       2   93.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
13:04:31       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:31       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:31       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:31       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:31       7    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:31       8    0.99    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   97.03
13:04:31       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:31      10    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:31      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:31      12    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
13:04:31      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:31      14    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:31      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:32     all    6.00    0.00    0.88    0.00    0.00    0.00    0.00    0.00    0.00   93.12
13:04:32       0    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:32       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:32       2   89.90    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
13:04:32       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:32       4    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:32       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:32       6    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:32       7    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
13:04:32       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:32       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:32      10    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
13:04:32      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:32      12    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:32      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:32      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:32      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:33     all    5.81    0.00    1.12    0.00    0.00    0.00    0.00    0.00    0.00   93.07
13:04:33       0    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:33       1    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:33       2   87.88    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00    1.01
13:04:33       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:33       4    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:33       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:33       6    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:33       7    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
13:04:33       8    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
13:04:33       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:33      10    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:33      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:33      12    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
