timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], clocks.current.sm [MHz], power.draw [W], temperature.gpu
2025/09/12 12:59:08.280, 0, 41 %, 21 %, 3500 MiB, 12282 MiB, 1455 MHz, 38.78 W, 40
2025/09/12 12:59:09.284, 0, 6 %, 3 %, 3505 MiB, 12282 MiB, 1455 MHz, 31.00 W, 38
2025/09/12 12:59:10.287, 0, 20 %, 4 %, 3504 MiB, 12282 MiB, 615 MHz, 29.25 W, 38
2025/09/12 12:59:11.292, 0, 17 %, 20 %, 3491 MiB, 12282 MiB, 2145 MHz, 29.01 W, 39
2025/09/12 12:59:12.297, 0, 20 %, 22 %, 3495 MiB, 12282 MiB, 2145 MHz, 23.57 W, 39
2025/09/12 12:59:13.303, 0, 16 %, 5 %, 3484 MiB, 12282 MiB, 2880 MHz, 50.18 W, 40
2025/09/12 12:59:14.307, 0, 6 %, 2 %, 3489 MiB, 12282 MiB, 2880 MHz, 56.79 W, 40
2025/09/12 12:59:16.177, 0, 9 %, 4 %, 3484 MiB, 12282 MiB, 1830 MHz, 55.77 W, 42
2025/09/12 12:59:17.199, 0, 8 %, 3 %, 3484 MiB, 12282 MiB, 1830 MHz, 34.43 W, 38
2025/09/12 12:59:18.202, 0, 17 %, 5 %, 3484 MiB, 12282 MiB, 1020 MHz, 31.29 W, 40
2025/09/12 12:59:19.205, 0, 40 %, 13 %, 3484 MiB, 12282 MiB, 1335 MHz, 42.50 W, 40
2025/09/12 12:59:20.209, 0, 10 %, 4 %, 3489 MiB, 12282 MiB, 1335 MHz, 31.80 W, 37
2025/09/12 12:59:21.212, 0, 36 %, 13 %, 3489 MiB, 12282 MiB, 1500 MHz, 39.03 W, 39
2025/09/12 12:59:22.216, 0, 9 %, 4 %, 3489 MiB, 12282 MiB, 1500 MHz, 29.26 W, 38
2025/09/12 12:59:23.219, 0, 43 %, 19 %, 3484 MiB, 12282 MiB, 1170 MHz, 40.63 W, 40
2025/09/12 12:59:24.225, 0, 10 %, 3 %, 3489 MiB, 12282 MiB, 1395 MHz, 37.24 W, 39
2025/09/12 12:59:25.228, 0, 22 %, 9 %, 3484 MiB, 12282 MiB, 1785 MHz, 38.82 W, 38
2025/09/12 12:59:26.231, 0, 10 %, 4 %, 3484 MiB, 12282 MiB, 1785 MHz, 29.64 W, 38
2025/09/12 12:59:27.234, 0, 72 %, 56 %, 3484 MiB, 12282 MiB, 1410 MHz, 29.59 W, 40
2025/09/12 12:59:28.240, 0, 31 %, 16 %, 3484 MiB, 12282 MiB, 2880 MHz, 44.85 W, 38
2025/09/12 12:59:29.244, 0, 7 %, 2 %, 3489 MiB, 12282 MiB, 2880 MHz, 61.02 W, 41
2025/09/12 12:59:30.246, 0, 10 %, 3 %, 3489 MiB, 12282 MiB, 1095 MHz, 41.66 W, 39
2025/09/12 12:59:31.249, 0, 14 %, 4 %, 3489 MiB, 12282 MiB, 855 MHz, 29.31 W, 38
2025/09/12 12:59:32.253, 0, 33 %, 12 %, 3485 MiB, 12282 MiB, 1185 MHz, 38.46 W, 38
2025/09/12 12:59:33.257, 0, 22 %, 9 %, 3485 MiB, 12282 MiB, 1620 MHz, 42.15 W, 40
2025/09/12 12:59:34.263, 0, 15 %, 7 %, 3485 MiB, 12282 MiB, 1620 MHz, 45.43 W, 39
2025/09/12 12:59:35.267, 0, 12 %, 5 %, 3489 MiB, 12282 MiB, 1740 MHz, 41.00 W, 39
2025/09/12 12:59:36.270, 0, 29 %, 13 %, 3485 MiB, 12282 MiB, 1740 MHz, 35.60 W, 38
2025/09/12 12:59:37.276, 0, 11 %, 4 %, 3489 MiB, 12282 MiB, 1380 MHz, 36.85 W, 41
2025/09/12 12:59:38.279, 0, 7 %, 3 %, 3484 MiB, 12282 MiB, 1380 MHz, 26.93 W, 37
2025/09/12 12:59:39.283, 0, 22 %, 20 %, 3489 MiB, 12282 MiB, 825 MHz, 25.56 W, 38
2025/09/12 12:59:40.294, 0, 62 %, 45 %, 3484 MiB, 12282 MiB, 870 MHz, 23.15 W, 38
2025/09/12 12:59:41.320, 0, 6 %, 2 %, 3489 MiB, 12282 MiB, 2880 MHz, 47.67 W, 42
2025/09/12 12:59:42.324, 0, 6 %, 2 %, 3505 MiB, 12282 MiB, 2880 MHz, 51.10 W, 39
2025/09/12 12:59:43.332, 0, 18 %, 6 %, 3505 MiB, 12282 MiB, 1140 MHz, 37.29 W, 39
2025/09/12 12:59:44.337, 0, 12 %, 4 %, 3504 MiB, 12282 MiB, 1140 MHz, 29.32 W, 38
2025/09/12 12:59:45.341, 0, 23 %, 4 %, 3500 MiB, 12282 MiB, 570 MHz, 29.65 W, 38
2025/09/12 12:59:46.346, 0, 66 %, 23 %, 3500 MiB, 12282 MiB, 1515 MHz, 38.43 W, 38
2025/09/12 12:59:47.354, 0, 10 %, 4 %, 3504 MiB, 12282 MiB, 1515 MHz, 35.40 W, 38
2025/09/12 12:59:49.250, 0, 24 %, 5 %, 3504 MiB, 12282 MiB, 765 MHz, 30.19 W, 39
2025/09/12 12:59:50.254, 0, 11 %, 4 %, 3504 MiB, 12282 MiB, 1470 MHz, 40.46 W, 38
2025/09/12 12:59:51.257, 0, 19 %, 7 %, 3500 MiB, 12282 MiB, 1470 MHz, 34.45 W, 38
2025/09/12 12:59:52.260, 0, 25 %, 7 %, 3500 MiB, 12282 MiB, 1050 MHz, 35.35 W, 39
2025/09/12 12:59:53.263, 0, 9 %, 3 %, 3504 MiB, 12282 MiB, 1290 MHz, 32.14 W, 39
2025/09/12 12:59:54.266, 0, 10 %, 3 %, 3500 MiB, 12282 MiB, 1290 MHz, 33.93 W, 38
2025/09/12 12:59:55.269, 0, 16 %, 5 %, 3504 MiB, 12282 MiB, 1140 MHz, 38.93 W, 41
2025/09/12 12:59:56.272, 0, 10 %, 4 %, 3504 MiB, 12282 MiB, 1140 MHz, 32.46 W, 38
2025/09/12 12:59:57.275, 0, 22 %, 8 %, 3500 MiB, 12282 MiB, 1140 MHz, 37.66 W, 43
2025/09/12 12:59:58.278, 0, 18 %, 5 %, 3504 MiB, 12282 MiB, 1170 MHz, 35.97 W, 38
2025/09/12 12:59:59.281, 0, 37 %, 10 %, 3500 MiB, 12282 MiB, 1260 MHz, 40.40 W, 39
2025/09/12 13:00:00.285, 0, 10 %, 5 %, 3504 MiB, 12282 MiB, 1575 MHz, 37.59 W, 38
2025/09/12 13:00:01.288, 0, 22 %, 6 %, 3504 MiB, 12282 MiB, 1005 MHz, 35.01 W, 38
2025/09/12 13:00:02.291, 0, 34 %, 12 %, 3500 MiB, 12282 MiB, 1350 MHz, 39.85 W, 43
2025/09/12 13:00:03.296, 0, 29 %, 12 %, 3500 MiB, 12282 MiB, 1560 MHz, 48.63 W, 42
2025/09/12 13:00:04.300, 0, 37 %, 14 %, 3500 MiB, 12282 MiB, 1680 MHz, 51.15 W, 40
2025/09/12 13:00:05.304, 0, 20 %, 10 %, 3500 MiB, 12282 MiB, 2040 MHz, 45.49 W, 40
2025/09/12 13:00:06.307, 0, 7 %, 3 %, 3504 MiB, 12282 MiB, 1365 MHz, 37.91 W, 38
2025/09/12 13:00:07.311, 0, 16 %, 5 %, 3504 MiB, 12282 MiB, 1065 MHz, 32.05 W, 38
2025/09/12 13:00:08.315, 0, 14 %, 5 %, 3504 MiB, 12282 MiB, 855 MHz, 31.60 W, 40
2025/09/12 13:00:09.319, 0, 47 %, 14 %, 3500 MiB, 12282 MiB, 1380 MHz, 41.11 W, 38
2025/09/12 13:00:10.327, 0, 29 %, 11 %, 3500 MiB, 12282 MiB, 1530 MHz, 45.54 W, 39
2025/09/12 13:00:11.330, 0, 11 %, 5 %, 3504 MiB, 12282 MiB, 1530 MHz, 33.41 W, 39
2025/09/12 13:00:12.334, 0, 11 %, 4 %, 3504 MiB, 12282 MiB, 1455 MHz, 39.80 W, 39
2025/09/12 13:00:13.338, 0, 13 %, 5 %, 3486 MiB, 12282 MiB, 1455 MHz, 36.90 W, 38
2025/09/12 13:00:14.341, 0, 54 %, 20 %, 3486 MiB, 12282 MiB, 1365 MHz, 34.30 W, 38
2025/09/12 13:00:15.345, 0, 14 %, 5 %, 3486 MiB, 12282 MiB, 1365 MHz, 31.81 W, 38
2025/09/12 13:00:16.350, 0, 34 %, 9 %, 3486 MiB, 12282 MiB, 1170 MHz, 36.06 W, 38
2025/09/12 13:00:17.353, 0, 29 %, 11 %, 3481 MiB, 12282 MiB, 1605 MHz, 40.46 W, 40
2025/09/12 13:00:18.357, 0, 12 %, 4 %, 3486 MiB, 12282 MiB, 1605 MHz, 38.61 W, 38
2025/09/12 13:00:19.361, 0, 48 %, 16 %, 3481 MiB, 12282 MiB, 1185 MHz, 35.52 W, 39
2025/09/12 13:00:20.393, 0, 18 %, 6 %, 3486 MiB, 12282 MiB, 1185 MHz, 30.63 W, 38
2025/09/12 13:00:21.398, 0, 49 %, 43 %, 3481 MiB, 12282 MiB, 1605 MHz, 31.15 W, 38
2025/09/12 13:00:23.282, 0, 16 %, 5 %, 3486 MiB, 12282 MiB, 2865 MHz, 60.19 W, 42
2025/09/12 13:00:24.285, 0, 6 %, 2 %, 3481 MiB, 12282 MiB, 1260 MHz, 50.79 W, 40
2025/09/12 13:00:25.289, 0, 26 %, 7 %, 3481 MiB, 12282 MiB, 960 MHz, 31.43 W, 38
2025/09/12 13:00:26.292, 0, 10 %, 4 %, 3481 MiB, 12282 MiB, 1170 MHz, 36.87 W, 38
2025/09/12 13:00:27.295, 0, 46 %, 14 %, 3481 MiB, 12282 MiB, 1455 MHz, 34.67 W, 39
2025/09/12 13:00:28.308, 0, 10 %, 4 %, 3486 MiB, 12282 MiB, 1455 MHz, 41.26 W, 39
2025/09/12 13:00:29.311, 0, 15 %, 5 %, 3481 MiB, 12282 MiB, 1275 MHz, 34.41 W, 40
2025/09/12 13:00:30.314, 0, 13 %, 4 %, 3481 MiB, 12282 MiB, 975 MHz, 32.01 W, 38
2025/09/12 13:00:31.318, 0, 8 %, 3 %, 3481 MiB, 12282 MiB, 1545 MHz, 39.14 W, 39
2025/09/12 13:00:32.321, 0, 14 %, 5 %, 3486 MiB, 12282 MiB, 1545 MHz, 34.97 W, 38
2025/09/12 13:00:33.325, 0, 12 %, 4 %, 3486 MiB, 12282 MiB, 1245 MHz, 36.96 W, 38
2025/09/12 13:00:34.328, 0, 19 %, 6 %, 3481 MiB, 12282 MiB, 1245 MHz, 33.05 W, 39
2025/09/12 13:00:35.333, 0, 21 %, 7 %, 3481 MiB, 12282 MiB, 1275 MHz, 36.78 W, 39
2025/09/12 13:00:36.336, 0, 18 %, 7 %, 3481 MiB, 12282 MiB, 1455 MHz, 40.04 W, 39
2025/09/12 13:00:37.339, 0, 10 %, 4 %, 3486 MiB, 12282 MiB, 1500 MHz, 40.33 W, 39
2025/09/12 13:00:38.343, 0, 38 %, 14 %, 3481 MiB, 12282 MiB, 1500 MHz, 37.08 W, 38
2025/09/12 13:00:39.346, 0, 21 %, 8 %, 3486 MiB, 12282 MiB, 1470 MHz, 42.56 W, 40
2025/09/12 13:00:40.349, 0, 14 %, 6 %, 3486 MiB, 12282 MiB, 1575 MHz, 41.40 W, 38
2025/09/12 13:00:41.353, 0, 24 %, 9 %, 3481 MiB, 12282 MiB, 1710 MHz, 43.97 W, 39
2025/09/12 13:00:42.356, 0, 16 %, 7 %, 3500 MiB, 12282 MiB, 1710 MHz, 29.28 W, 38
2025/09/12 13:00:43.361, 0, 45 %, 11 %, 3500 MiB, 12282 MiB, 885 MHz, 31.02 W, 38
2025/09/12 13:00:44.364, 0, 25 %, 8 %, 3504 MiB, 12282 MiB, 1170 MHz, 39.22 W, 39
2025/09/12 13:00:45.367, 0, 45 %, 13 %, 3500 MiB, 12282 MiB, 1335 MHz, 35.85 W, 38
2025/09/12 13:00:46.371, 0, 14 %, 5 %, 3504 MiB, 12282 MiB, 1335 MHz, 38.74 W, 40
2025/09/12 13:00:47.375, 0, 59 %, 12 %, 3500 MiB, 12282 MiB, 1185 MHz, 32.19 W, 38
2025/09/12 13:00:48.379, 0, 25 %, 8 %, 3500 MiB, 12282 MiB, 1200 MHz, 37.71 W, 38
2025/09/12 13:00:49.387, 0, 15 %, 5 %, 3500 MiB, 12282 MiB, 1410 MHz, 42.92 W, 39
2025/09/12 13:00:50.391, 0, 10 %, 4 %, 3500 MiB, 12282 MiB, 915 MHz, 34.41 W, 37
2025/09/12 13:00:51.395, 0, 15 %, 3 %, 3504 MiB, 12282 MiB, 675 MHz, 27.99 W, 37
2025/09/12 13:00:52.398, 0, 27 %, 24 %, 3504 MiB, 12282 MiB, 765 MHz, 24.98 W, 37
2025/09/12 13:00:53.402, 0, 52 %, 47 %, 3500 MiB, 12282 MiB, 2400 MHz, 28.01 W, 38
2025/09/12 13:00:54.406, 0, 27 %, 10 %, 3500 MiB, 12282 MiB, 2880 MHz, 41.37 W, 40
2025/09/12 13:00:56.266, 0, 19 %, 6 %, 3500 MiB, 12282 MiB, 2880 MHz, 67.10 W, 41
2025/09/12 13:00:57.270, 0, 29 %, 11 %, 3504 MiB, 12282 MiB, 1380 MHz, 46.51 W, 40
2025/09/12 13:00:58.279, 0, 38 %, 12 %, 3500 MiB, 12282 MiB, 1365 MHz, 45.17 W, 41
2025/09/12 13:00:59.283, 0, 18 %, 7 %, 3505 MiB, 12282 MiB, 1455 MHz, 38.56 W, 39
2025/09/12 13:01:00.288, 0, 33 %, 12 %, 3500 MiB, 12282 MiB, 1500 MHz, 45.92 W, 41
2025/09/12 13:01:01.292, 0, 27 %, 13 %, 3500 MiB, 12282 MiB, 1665 MHz, 47.05 W, 40
2025/09/12 13:01:02.296, 0, 29 %, 12 %, 3500 MiB, 12282 MiB, 1665 MHz, 42.62 W, 40
2025/09/12 13:01:03.300, 0, 16 %, 7 %, 3500 MiB, 12282 MiB, 1830 MHz, 44.84 W, 41
2025/09/12 13:01:04.303, 0, 23 %, 11 %, 3500 MiB, 12282 MiB, 1830 MHz, 47.27 W, 42
2025/09/12 13:01:05.307, 0, 35 %, 12 %, 3500 MiB, 12282 MiB, 1260 MHz, 35.34 W, 39
2025/09/12 13:01:06.310, 0, 10 %, 3 %, 3500 MiB, 12282 MiB, 915 MHz, 27.86 W, 38
2025/09/12 13:01:07.313, 0, 22 %, 7 %, 3505 MiB, 12282 MiB, 1020 MHz, 33.30 W, 38
2025/09/12 13:01:08.316, 0, 40 %, 15 %, 3500 MiB, 12282 MiB, 1335 MHz, 39.68 W, 38
2025/09/12 13:01:09.319, 0, 37 %, 14 %, 3500 MiB, 12282 MiB, 1335 MHz, 39.86 W, 38
2025/09/12 13:01:10.322, 0, 16 %, 5 %, 3505 MiB, 12282 MiB, 1095 MHz, 38.48 W, 38
2025/09/12 13:01:11.326, 0, 10 %, 3 %, 3500 MiB, 12282 MiB, 1020 MHz, 32.89 W, 39
2025/09/12 13:01:12.328, 0, 39 %, 12 %, 3508 MiB, 12282 MiB, 1245 MHz, 42.43 W, 39
2025/09/12 13:01:13.331, 0, 10 %, 4 %, 3508 MiB, 12282 MiB, 1770 MHz, 48.33 W, 40
2025/09/12 13:01:14.334, 0, 25 %, 10 %, 3508 MiB, 12282 MiB, 1770 MHz, 34.96 W, 38
2025/09/12 13:01:15.337, 0, 14 %, 7 %, 3504 MiB, 12282 MiB, 1905 MHz, 47.10 W, 39
2025/09/12 13:01:16.341, 0, 23 %, 11 %, 3504 MiB, 12282 MiB, 1290 MHz, 40.14 W, 38
2025/09/12 13:01:17.345, 0, 49 %, 19 %, 3500 MiB, 12282 MiB, 1680 MHz, 39.85 W, 40
2025/09/12 13:01:18.349, 0, 17 %, 6 %, 3505 MiB, 12282 MiB, 1680 MHz, 34.02 W, 39
2025/09/12 13:01:19.354, 0, 18 %, 9 %, 3500 MiB, 12282 MiB, 1815 MHz, 44.00 W, 38
2025/09/12 13:01:20.357, 0, 10 %, 6 %, 3505 MiB, 12282 MiB, 1815 MHz, 39.98 W, 39
2025/09/12 13:01:21.361, 0, 10 %, 3 %, 3505 MiB, 12282 MiB, 1095 MHz, 29.71 W, 38
2025/09/12 13:01:22.365, 0, 22 %, 8 %, 3505 MiB, 12282 MiB, 1275 MHz, 33.42 W, 38
2025/09/12 13:01:23.369, 0, 27 %, 10 %, 3500 MiB, 12282 MiB, 1440 MHz, 40.33 W, 40
2025/09/12 13:01:24.372, 0, 12 %, 4 %, 3505 MiB, 12282 MiB, 1545 MHz, 38.05 W, 38
2025/09/12 13:01:25.376, 0, 38 %, 14 %, 3500 MiB, 12282 MiB, 1485 MHz, 33.45 W, 39
2025/09/12 13:01:26.380, 0, 27 %, 10 %, 3500 MiB, 12282 MiB, 1260 MHz, 38.06 W, 39
2025/09/12 13:01:27.384, 0, 15 %, 4 %, 3505 MiB, 12282 MiB, 1035 MHz, 34.89 W, 39
2025/09/12 13:01:29.271, 0, 51 %, 11 %, 3505 MiB, 12282 MiB, 1140 MHz, 33.37 W, 40
2025/09/12 13:01:30.276, 0, 21 %, 8 %, 3505 MiB, 12282 MiB, 1725 MHz, 41.49 W, 39
2025/09/12 13:01:31.279, 0, 20 %, 10 %, 3500 MiB, 12282 MiB, 1725 MHz, 39.81 W, 38
2025/09/12 13:01:32.284, 0, 30 %, 14 %, 3505 MiB, 12282 MiB, 1635 MHz, 43.74 W, 39
2025/09/12 13:01:33.288, 0, 35 %, 14 %, 3500 MiB, 12282 MiB, 1635 MHz, 39.54 W, 39
2025/09/12 13:01:34.293, 0, 15 %, 6 %, 3505 MiB, 12282 MiB, 1350 MHz, 43.63 W, 38
2025/09/12 13:01:35.304, 0, 13 %, 4 %, 3505 MiB, 12282 MiB, 1125 MHz, 38.54 W, 38
2025/09/12 13:01:36.309, 0, 29 %, 8 %, 3500 MiB, 12282 MiB, 900 MHz, 30.91 W, 40
2025/09/12 13:01:37.312, 0, 30 %, 11 %, 3500 MiB, 12282 MiB, 1305 MHz, 40.90 W, 40
2025/09/12 13:01:38.315, 0, 31 %, 12 %, 3500 MiB, 12282 MiB, 1305 MHz, 40.85 W, 41
2025/09/12 13:01:39.363, 0, 36 %, 13 %, 3500 MiB, 12282 MiB, 1575 MHz, 46.91 W, 41
2025/09/12 13:01:40.366, 0, 25 %, 9 %, 3500 MiB, 12282 MiB, 1365 MHz, 41.31 W, 45
2025/09/12 13:01:41.369, 0, 17 %, 5 %, 3505 MiB, 12282 MiB, 1140 MHz, 36.74 W, 40
2025/09/12 13:01:42.371, 0, 15 %, 7 %, 3505 MiB, 12282 MiB, 1680 MHz, 36.74 W, 40
2025/09/12 13:01:43.375, 0, 38 %, 19 %, 3500 MiB, 12282 MiB, 1410 MHz, 38.47 W, 38
2025/09/12 13:01:44.381, 0, 17 %, 6 %, 3505 MiB, 12282 MiB, 1440 MHz, 43.17 W, 39
2025/09/12 13:01:45.384, 0, 22 %, 8 %, 3500 MiB, 12282 MiB, 1440 MHz, 44.12 W, 40
2025/09/12 13:01:46.388, 0, 52 %, 24 %, 3500 MiB, 12282 MiB, 1800 MHz, 48.70 W, 39
2025/09/12 13:01:47.409, 0, 22 %, 12 %, 3509 MiB, 12282 MiB, 1800 MHz, 38.85 W, 40
2025/09/12 13:01:48.412, 0, 31 %, 9 %, 3500 MiB, 12282 MiB, 1050 MHz, 33.07 W, 38
2025/09/12 13:01:49.416, 0, 28 %, 8 %, 3500 MiB, 12282 MiB, 780 MHz, 30.42 W, 38
2025/09/12 13:01:50.425, 0, 20 %, 6 %, 3505 MiB, 12282 MiB, 1095 MHz, 36.89 W, 40
2025/09/12 13:01:51.431, 0, 14 %, 4 %, 3505 MiB, 12282 MiB, 1095 MHz, 31.28 W, 38
2025/09/12 13:01:52.434, 0, 34 %, 12 %, 3500 MiB, 12282 MiB, 1350 MHz, 42.67 W, 39
2025/09/12 13:01:53.438, 0, 19 %, 10 %, 3500 MiB, 12282 MiB, 1755 MHz, 41.57 W, 39
2025/09/12 13:01:54.441, 0, 10 %, 4 %, 3500 MiB, 12282 MiB, 1755 MHz, 35.16 W, 39
2025/09/12 13:01:55.445, 0, 25 %, 11 %, 3500 MiB, 12282 MiB, 2010 MHz, 45.46 W, 40
2025/09/12 13:01:56.449, 0, 17 %, 9 %, 3500 MiB, 12282 MiB, 1620 MHz, 38.34 W, 39
2025/09/12 13:01:57.452, 0, 11 %, 5 %, 3500 MiB, 12282 MiB, 1200 MHz, 30.92 W, 38
2025/09/12 13:01:58.457, 0, 38 %, 13 %, 3500 MiB, 12282 MiB, 1350 MHz, 45.18 W, 40
2025/09/12 13:01:59.461, 0, 15 %, 7 %, 3505 MiB, 12282 MiB, 1815 MHz, 41.62 W, 39
2025/09/12 13:02:00.466, 0, 38 %, 21 %, 3500 MiB, 12282 MiB, 1815 MHz, 37.10 W, 42
2025/09/12 13:02:02.297, 0, 7 %, 3 %, 3505 MiB, 12282 MiB, 1215 MHz, 28.23 W, 38
2025/09/12 13:02:03.301, 0, 28 %, 11 %, 3500 MiB, 12282 MiB, 975 MHz, 32.44 W, 38
2025/09/12 13:02:04.305, 0, 13 %, 4 %, 3505 MiB, 12282 MiB, 885 MHz, 32.15 W, 40
2025/09/12 13:02:05.310, 0, 5 %, 2 %, 3505 MiB, 12282 MiB, 2880 MHz, 43.95 W, 40
2025/09/12 13:02:06.314, 0, 15 %, 4 %, 3500 MiB, 12282 MiB, 2880 MHz, 55.49 W, 39
2025/09/12 13:02:07.318, 0, 8 %, 4 %, 3505 MiB, 12282 MiB, 1395 MHz, 42.90 W, 38
2025/09/12 13:02:08.322, 0, 9 %, 4 %, 3500 MiB, 12282 MiB, 1440 MHz, 36.22 W, 38
2025/09/12 13:02:09.325, 0, 21 %, 10 %, 3505 MiB, 12282 MiB, 1440 MHz, 36.41 W, 39
2025/09/12 13:02:10.329, 0, 14 %, 6 %, 3505 MiB, 12282 MiB, 1530 MHz, 37.39 W, 38
2025/09/12 13:02:11.333, 0, 16 %, 8 %, 3500 MiB, 12282 MiB, 1890 MHz, 42.94 W, 43
2025/09/12 13:02:12.337, 0, 10 %, 6 %, 3500 MiB, 12282 MiB, 1890 MHz, 40.32 W, 40
2025/09/12 13:02:13.340, 0, 18 %, 6 %, 3500 MiB, 12282 MiB, 1125 MHz, 29.03 W, 38
2025/09/12 13:02:14.343, 0, 30 %, 11 %, 3500 MiB, 12282 MiB, 1470 MHz, 40.33 W, 43
2025/09/12 13:02:15.347, 0, 27 %, 10 %, 3500 MiB, 12282 MiB, 1470 MHz, 40.37 W, 40
2025/09/12 13:02:16.351, 0, 25 %, 9 %, 3500 MiB, 12282 MiB, 1305 MHz, 39.80 W, 38
2025/09/12 13:02:17.354, 0, 17 %, 8 %, 3500 MiB, 12282 MiB, 1875 MHz, 43.01 W, 38
2025/09/12 13:02:18.357, 0, 33 %, 20 %, 3500 MiB, 12282 MiB, 1875 MHz, 41.46 W, 38
2025/09/12 13:02:19.360, 0, 27 %, 13 %, 3500 MiB, 12282 MiB, 1470 MHz, 43.43 W, 40
2025/09/12 13:02:20.363, 0, 15 %, 6 %, 3500 MiB, 12282 MiB, 1605 MHz, 45.27 W, 43
2025/09/12 13:02:21.367, 0, 14 %, 6 %, 3500 MiB, 12282 MiB, 1680 MHz, 42.92 W, 40
2025/09/12 13:02:22.370, 0, 39 %, 21 %, 3505 MiB, 12282 MiB, 1680 MHz, 46.72 W, 40
2025/09/12 13:02:23.373, 0, 8 %, 4 %, 3505 MiB, 12282 MiB, 1650 MHz, 41.48 W, 41
2025/09/12 13:02:24.377, 0, 16 %, 6 %, 3500 MiB, 12282 MiB, 1650 MHz, 35.12 W, 38
2025/09/12 13:02:25.381, 0, 11 %, 4 %, 3505 MiB, 12282 MiB, 1080 MHz, 32.58 W, 38
2025/09/12 13:02:26.384, 0, 33 %, 11 %, 3505 MiB, 12282 MiB, 1320 MHz, 36.42 W, 38
2025/09/12 13:02:27.390, 0, 34 %, 12 %, 3500 MiB, 12282 MiB, 1320 MHz, 35.61 W, 39
2025/09/12 13:02:28.394, 0, 15 %, 7 %, 3505 MiB, 12282 MiB, 1890 MHz, 42.63 W, 38
2025/09/12 13:02:29.398, 0, 13 %, 7 %, 3500 MiB, 12282 MiB, 1890 MHz, 35.70 W, 38
2025/09/12 13:02:30.401, 0, 16 %, 4 %, 3505 MiB, 12282 MiB, 945 MHz, 30.44 W, 38
2025/09/12 13:02:31.406, 0, 26 %, 24 %, 3500 MiB, 12282 MiB, 1080 MHz, 25.98 W, 38
2025/09/12 13:02:32.411, 0, 25 %, 25 %, 3505 MiB, 12282 MiB, 1080 MHz, 21.99 W, 37
2025/09/12 13:02:33.415, 0, 31 %, 25 %, 3505 MiB, 12282 MiB, 585 MHz, 22.30 W, 37
2025/09/12 13:02:35.362, 0, 7 %, 2 %, 3505 MiB, 12282 MiB, 2610 MHz, 37.70 W, 39
2025/09/12 13:02:36.371, 0, 7 %, 2 %, 3505 MiB, 12282 MiB, 2610 MHz, 42.47 W, 40
2025/09/12 13:02:37.379, 0, 25 %, 8 %, 3505 MiB, 12282 MiB, 1305 MHz, 38.40 W, 40
2025/09/12 13:02:38.387, 0, 30 %, 10 %, 3500 MiB, 12282 MiB, 1365 MHz, 42.04 W, 39
2025/09/12 13:02:39.395, 0, 14 %, 5 %, 3505 MiB, 12282 MiB, 1365 MHz, 32.98 W, 38
2025/09/12 13:02:40.403, 0, 10 %, 5 %, 3500 MiB, 12282 MiB, 1635 MHz, 42.47 W, 39
2025/09/12 13:02:41.408, 0, 18 %, 7 %, 3500 MiB, 12282 MiB, 1635 MHz, 38.01 W, 39
2025/09/12 13:02:42.412, 0, 9 %, 4 %, 3505 MiB, 12282 MiB, 1320 MHz, 34.64 W, 39
2025/09/12 13:02:43.419, 0, 40 %, 17 %, 3500 MiB, 12282 MiB, 1350 MHz, 39.70 W, 39
2025/09/12 13:02:44.423, 0, 24 %, 9 %, 3505 MiB, 12282 MiB, 1365 MHz, 36.64 W, 38
2025/09/12 13:02:45.426, 0, 9 %, 4 %, 3505 MiB, 12282 MiB, 1365 MHz, 30.11 W, 38
2025/09/12 13:02:46.430, 0, 60 %, 44 %, 3500 MiB, 12282 MiB, 915 MHz, 28.49 W, 37
2025/09/12 13:02:47.434, 0, 100 %, 95 %, 3500 MiB, 12282 MiB, 2880 MHz, 33.83 W, 41
2025/09/12 13:02:48.478, 0, 8 %, 3 %, 3500 MiB, 12282 MiB, 2625 MHz, 69.68 W, 41
2025/09/12 13:02:49.481, 0, 13 %, 6 %, 3500 MiB, 12282 MiB, 1800 MHz, 56.42 W, 39
2025/09/12 13:02:50.484, 0, 11 %, 5 %, 3500 MiB, 12282 MiB, 1455 MHz, 39.07 W, 38
2025/09/12 13:02:51.487, 0, 37 %, 14 %, 3500 MiB, 12282 MiB, 1290 MHz, 39.98 W, 45
2025/09/12 13:02:52.489, 0, 14 %, 5 %, 3500 MiB, 12282 MiB, 1410 MHz, 37.76 W, 38
2025/09/12 13:02:53.492, 0, 20 %, 6 %, 3505 MiB, 12282 MiB, 1050 MHz, 33.73 W, 40
2025/09/12 13:02:54.495, 0, 24 %, 22 %, 3505 MiB, 12282 MiB, 795 MHz, 27.86 W, 37
2025/09/12 13:02:55.500, 0, 37 %, 32 %, 3505 MiB, 12282 MiB, 1110 MHz, 25.82 W, 37
2025/09/12 13:02:56.505, 0, 13 %, 4 %, 3500 MiB, 12282 MiB, 2880 MHz, 60.15 W, 41
2025/09/12 13:02:57.549, 0, 4 %, 2 %, 3500 MiB, 12282 MiB, 1935 MHz, 63.91 W, 40
2025/09/12 13:02:58.552, 0, 10 %, 4 %, 3505 MiB, 12282 MiB, 1425 MHz, 32.71 W, 39
2025/09/12 13:02:59.557, 0, 37 %, 15 %, 3500 MiB, 12282 MiB, 1425 MHz, 47.71 W, 39
