procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12577764 657668 8333540    0    0     0   240 2161 1863  6  1 93  0  0
 1  0      0 12545760 657668 8333624    0    0     0     0 1731 1411  6  1 93  0  0
 1  0      0 12545508 657668 8333700    0    0     0     0 1985 1503  6  1 93  0  0
 1  0      0 12576832 657672 8333776    0    0     0    88 2780 2524  6  1 92  0  0
 1  0      0 12574760 657672 8333788    0    0     0     0 2626 2332  6  1 93  0  0
 1  0      0 12574408 657672 8333868    0    0     0   364 2094 1815  6  1 93  0  0
 1  0      0 12574268 657672 8333876    0    0     0    80 2299 2022  5  2 93  0  0
 1  0      0 12561924 657672 8333952    0    0     0     0 2055 1690  6  1 93  0  0
 1  0      0 12550828 657680 8333948    0    0     0   112 2814 2337  5  2 93  0  0
 1  0      0 12572640 657680 8333956    0    0     0     0 3027 3027  6  2 93  0  0
 1  0      0 12587296 657680 8333960    0    0     0   196 2128 1806  6  1 93  0  0
 1  0      0 12587676 657680 8334024    0    0     0     0 2478 2355  9  1 90  0  0
 1  0      0 12575116 657680 8334032    0    0     0     0 2034 1837  6  1 93  0  0
 1  0      0 12588572 657688 8334112    0    0     0    84 2333 1989  6  1 93  0  0
 1  0      0 12583740 657688 8334116    0    0     0     0 2624 2248  5  2 93  0  0
 1  0      0 12585244 657688 8334204    0    0     0   300 2217 1966  6  1 93  0  0
 2  0      0 12585104 657688 8334204    0    0     0     0 2072 1857  5  1 93  0  0
 1  0      0 12562928 657688 8334212    0    0     0     0 2088 1796  6  1 93  0  0
 2  0      0 12589872 657692 8334300    0    0     0    88 2545 2196  6  2 92  0  0
 1  0      0 12639436 657692 8334300    0    0     0     0 3072 2906  8  2 90  0  0
 1  0      0 12627372 657692 8334384    0    0     0   240 2607 2628  9  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12639816 657692 8334392    0    0     0     0 2304 2112  6  1 93  0  0
 2  0      0 12614332 657692 8334392    0    0     0     0 2188 1914  5  1 93  0  0
 1  0      0 12641692 657692 8334396    0    0     0    84 2678 2257  6  1 93  0  0
 1  0      0 12612100 657692 8334408    0    0     0     0 2710 2173  5  2 93  0  0
 1  0      0 12633184 657692 8334408    0    0     0    96 2271 1979  6  1 93  0  0
 1  0      0 12641192 657692 8334488    0    0     0     0 2202 1769  6  1 93  0  0
 1  0      0 12619156 657692 8334496    0    0     0     0 2100 1792  6  1 93  0  0
 1  0      0 12643644 657700 8334576    0    0     0    72 2576 2306  6  2 93  0  0
 1  0      0 12642188 657700 8334580    0    0     0     0 2805 2376  5  2 93  0  0
 1  0      0 12629816 657700 8334644    0    0     0     0 2245 1901  6  1 93  0  0
 1  0      0 12627824 657700 8334644    0    0     0   276 2235 1970  6  1 93  0  0
 1  0      0 12629620 657700 8334724    0    0     0     0 2353 2158  6  1 93  0  0
 1  0      0 12640952 657700 8334732    0    0     0    92 2529 2138  5  2 93  0  0
 1  0      0 12634452 657700 8334804    0    0     0     0 2546 2114  6  1 93  0  0
 1  0      0 12647052 657700 8334804    0    0     0     0 2047 1639  5  2 93  0  0
 1  0      0 12615272 657700 8334812    0    0     0   232 2173 1907  6  1 93  0  0
 1  0      0 12645144 657700 8334896    0    0     0     0 2561 2733  6  1 93  0  0
 2  0      0 12643344 657704 8334976    0    0     0   164 3757 4703  6  2 93  0  0
 1  0      0 12631380 657704 8334988    0    0     0     0 2435 1927  6  1 93  0  0
 1  0      0 12633232 657704 8335056    0    0     0     0 2124 1738  6  1 93  0  0
 1  0      0 12645132 657704 8335064    0    0     0   300 1934 1580  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12630840 657704 8335156    0    0     0     0 2254 2072  6  1 93  0  0
 1  0      0 12640944 657712 8335156    0    0     0    92 2568 2261  5  2 93  0  0
 1  0      0 12627372 657712 8335252    0    0     0     0 2511 2058  6  1 93  0  0
 1  0      0 12639500 657712 8335252    0    0     0     0 2132 1811  5  1 93  0  0
 1  0      0 12636140 657712 8335252    0    0     0   244 2055 1697  6  1 93  0  0
 1  0      0 12639304 657712 8335256    0    0     0     0 2289 2024  5  2 93  0  0
 1  0      0 12638996 657720 8335252    0    0     0    96 2517 2082  6  1 93  0  0
 1  0      0 12616120 657720 8335408    0    0     0     0 3082 3103  6  1 93  0  0
 1  0      0 12610292 657720 8335412    0    0     0     0 2159 1792  6  1 93  0  0
 1  0      0 12640860 657720 8335416    0    0     0   232 2304 1909  5  2 93  0  0
 1  0      0 12627704 657720 8335488    0    0     0     0 2203 1933  6  1 93  0  0
 1  0      0 12609088 657728 8335492    0    0     0    80 2813 2593  6  2 93  0  0
 2  0      0 12636892 657728 8335580    0    0     0     0 2470 1891  6  1 93  0  0
 1  0      0 12637032 657728 8335572    0    0     0     0 2167 1921  6  1 93  0  0
 1  0      0 12605280 657728 8335576    0    0     0   224 2290 2070  5  2 93  0  0
 1  0      0 12639188 657728 8335664    0    0     0     0 2087 1645  6  1 93  0  0
 1  0      0 12607836 657732 8335776    0    0     0    72 2687 2315  6  1 93  0  0
 1  0      0 12627564 657732 8335780    0    0     0     0 2574 2188  6  1 93  0  0
 1  0      0 12622784 657732 8335920    0    0     0     0 2010 1679  6  1 93  0  0
 1  0      0 12624324 657732 8335928    0    0     0     0 2103 1542  6  1 93  0  0
 1  0      0 12636724 657732 8336016    0    0     0   440 2257 1853  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12627160 657736 8336092    0    0     0   100 2561 2178  6  1 93  0  0
 1  0      0 12637940 657736 8336108    0    0     0     0 3089 2784  5  2 93  0  0
 1  0      0 12624556 657736 8336184    0    0     0     0 2597 2687  6  1 93  0  0
 1  0      0 12636484 657736 8336188    0    0     0     0 2308 2022  6  1 93  0  0
 1  0      0 12636932 657736 8336192    0    0     0   248 2121 1876  5  1 93  0  0
 1  0      0 12634892 657740 8336192    0    0     0    72 2681 2315  6  1 93  0  0
 1  0      0 12600956 657740 8336200    0    0     0     0 2688 2212  6  1 93  0  0
 1  0      0 12633856 657740 8336200    0    0     0     0 2355 2089  6  2 92  0  0
 1  0      0 12633240 657740 8336288    0    0     0    80 2076 1855  5  2 93  0  0
 1  0      0 12605016 657740 8336436    0    0     0   280 2303 1906  6  1 93  0  0
 2  0      0 12635728 657748 8336572    0    0     0   112 2486 2097  6  1 93  0  0
 1  0      0 12639068 657748 8336572    0    0     0     0 2787 2576  5  2 92  0  0
 1  0      0 12620836 657748 8336656    0    0     0     0 3083 3823  6  1 93  0  0
 1  0      0 12639068 657748 8336656    0    0     0     0 2083 1876  6  1 93  0  0
 1  0      0 12640188 657748 8336744    0    0     0   268 2045 1784  6  1 93  0  0
 1  0      0 12637280 657756 8336744    0    0     0    64 2710 2316  5  2 93  0  0
 1  0      0 12628056 657756 8336820    0    0     0     0 3564 4158  6  1 93  0  0
 1  0      0 12604468 657756 8336820    0    0     0     0 2187 2093  6  1 93  0  0
 1  0      0 12613288 657756 8336896    0    0     0     0 2047 1784  6  1 93  0  0
 1  0      0 12633532 657756 8336896    0    0     0     0 2306 2007  5  2 93  0  0
 1  0      0 12640832 657764 8336908    0    0     0   284 2901 2474  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12622412 657764 8337008    0    0     0     0 3009 2591  6  1 93  0  0
 1  0      0 12638852 657764 8337008    0    0     0     0 2226 1798  5  2 93  0  0
 1  0      0 12636980 657764 8337012    0    0     0     0 2798 2629  5  2 93  0  0
 1  0      0 12634628 657764 8337012    0    0     0     0 2136 1758  5  2 93  0  0
 1  0      0 12625120 657768 8337132    0    0     0   248 2707 2067  6  1 93  0  0
 2  0      0 12624576 657768 8337132    0    0     0     0 2587 1980  6  2 93  0  0
 1  0      0 12624576 657768 8337200    0    0     0     0 1880 1322  6  1 93  0  0
 1  0      0 12637276 657768 8337340    0    0     0     0 2082 1805  5  1 93  0  0
 1  0      0 12636940 657768 8337348    0    0     0     0 2116 1741  5  1 93  0  0
 1  0      0 12637532 657776 8337432    0    0     0   440 2779 2429  5  2 93  0  0
 2  0      0 12607096 657776 8337444    0    0     0     0 2700 2248  5  2 93  0  0
 1  0      0 12638568 657776 8337444    0    0     0     0 2280 2036  5  2 93  0  0
 1  0      0 12638652 657776 8337456    0    0     0     0 2079 1674  6  1 93  0  0
 2  0      0 12637756 657776 8337524    0    0     0     0 2122 1595  6  1 93  0  0
 2  0      0 12637420 657784 8337524    0    0     0   316 2833 2428  5  2 93  0  0
 2  0      0 12637084 657784 8337532    0    0     0     0 2538 2088  5  1 93  0  0
 1  0      0 12614016 657784 8337532    0    0     0     0 2218 1938  5  1 93  0  0
 1  0      0 12607912 657784 8337540    0    0     0     0 2274 1987  6  1 93  0  0
 2  0      0 12607912 657784 8337544    0    0     0     0 2178 1801  6  1 93  0  0
 1  0      0 12607660 657792 8337624    0    0     0   312 2605 2331  6  1 93  0  0
 1  0      0 12608164 657792 8337628    0    0     0     0 2712 2416  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12607660 657792 8337700    0    0     0     0 2152 1682  6  1 93  0  0
 1  0      0 12607660 657792 8337704    0    0     0     0 2083 1814  6  1 93  0  0
 1  0      0 12607660 657792 8337788    0    0     0     0 2067 1950  6  1 93  0  0
 1  0      0 12606904 657800 8337780    0    0     0   312 2433 2172  6  1 93  0  0
 1  0      0 12605900 657800 8337792    0    0     0     0 2468 2086  6  1 93  0  0
 1  0      0 12605900 657800 8337792    0    0     0     0 1984 1643  6  1 93  0  0
 1  0      0 12605648 657800 8337880    0    0     0     0 1749 1445  6  1 93  0  0
 1  0      0 12605648 657800 8337960    0    0     0     0 1968 1734  6  1 93  0  0
 2  0      0 12607780 657808 8337968    0    0     0   344 2543 2342  6  1 93  0  0
 1  0      0 12601488 657808 8338056    0    0     0     0 2639 2078  5  2 93  0  0
 1  0      0 12600984 657808 8338128    0    0     0     0 2726 2504  6  1 93  0  0
 2  0      0 12600984 657808 8338132    0    0     0     0 2359 1793  5  1 93  0  0
 1  0      0 12600484 657808 8338220    0    0     0     0 2308 1710  6  1 93  0  0
 1  0      0 12606448 657812 8338324    0    0     0    76 2574 1870  6  1 93  0  0
 1  0      0 12603928 657812 8338404    0    0     0   448 2445 1844  6  1 93  0  0
 1  0      0 12635680 657812 8338540    0    0     0     0 2043 1702  6  1 93  0  0
 1  0      0 12621428 657812 8338620    0    0     0     0 2245 1921  6  1 93  0  0
 1  0      0 12613280 657812 8338624    0    0     0     0 2168 1858  6  1 93  0  0
 1  0      0 12624564 657816 8338624    0    0     0    96 2689 2345  5  2 93  0  0
 1  0      0 12636404 657816 8338724    0    0     0   312 2518 2082  6  1 93  0  0
 1  0      0 12623136 657816 8338840    0    0     0     0 1853 1355  5  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12606956 657816 8338840    0    0     0     0 2445 2215  6  2 93  0  0
 1  0      0 12635320 657816 8338840    0    0     0     0 2133 1851  6  1 93  0  0
 1  0      0 12634320 657824 8338916    0    0     0    80 2486 2023  6  2 93  0  0
 1  0      0 12630232 657824 8338936    0    0     0   328 2830 2528  5  2 93  0  0
 1  0      0 12631072 657824 8339016    0    0     0     0 2395 2032  6  1 93  0  0
 1  0      0 12599264 657824 8339008    0    0     0     0 2090 1768  6  1 93  0  0
 1  0      0 12631156 657824 8339088    0    0     0     0 2310 2010  6  1 93  0  0
 2  0      0 12630036 657832 8339080    0    0     0    80 2663 2429  6  1 93  0  0
 1  0      0 12630932 657832 8339096    0    0     0   240 2746 2418  5  2 93  0  0
 1  0      0 12630880 657832 8339176    0    0     0    80 2131 1786  6  1 93  0  0
 1  0      0 12630460 657832 8339176    0    0     0     0 2157 1757  5  2 93  0  0
 1  0      0 12633204 657832 8339252    0    0     0     0 2330 2029  6  1 93  0  0
 1  0      0 12608172 657832 8339252    0    0     0    88 2431 2258  6  1 93  0  0
 2  0      0 12628500 657832 8339264    0    0     0   240 2444 2307  5  2 93  0  0
 1  0      0 12616352 657832 8339264    0    0     0     0 1850 1749  6  1 93  0  0
 3  0      0 12605820 657832 8339336    0    0     0     0 2220 2190  5  2 93  0  0
 1  0      0 12628948 657832 8339340    0    0     0     0 2449 2661  6  1 93  0  0
 1  0      0 12627088 657832 8339436    0    0     0    88 2364 2138  5  2 93  0  0
 1  0      0 12618412 657832 8339448    0    0     0   236 2676 2348  6  2 93  0  0
 1  0      0 12608748 657836 8339528    0    0     0     0 2163 1782  6  1 93  0  0
 1  0      0 12595004 657836 8339524    0    0     0     0 2225 1930  5  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12613096 657836 8339616    0    0     0     0 2193 1950  6  1 93  0  0
 1  0      0 12601336 657844 8339608    0    0     0   112 2638 2111  5  2 93  0  0
 1  0      0 12613644 657844 8339636    0    0     0   288 2605 2002  6  1 93  0  0
 1  0      0 12614064 657844 8339768    0    0     0     0 2214 1785  6  1 93  0  0
 1  0      0 12627028 657848 8339840    0    0     0     0 2043 1577  6  1 93  0  0
 1  0      0 12625628 657848 8339840    0    0     0     0 2233 1839  5  1 93  0  0
 1  0      0 12613064 657852 8339912    0    0     0   100 2545 2012  6  1 93  0  0
 1  0      0 12596632 657852 8340020    0    0     0   424 2810 2198  6  1 93  0  0
 1  0      0 12609136 657852 8340084    0    0     0     0 2670 2552  6  1 93  0  0
 2  0      0 12621088 657852 8340088    0    0     0     0 2374 1888  6  1 93  0  0
 1  0      0 12620948 657852 8340088    0    0     0     0 2287 1809  6  1 93  0  0
 1  0      0 12612124 657860 8340164    0    0     0    92 4013 4302  6  2 93  0  0
 1  0      0 12621988 657860 8340200    0    0     0     0 3013 2680  6  1 93  0  0
 1  0      0 12609924 657860 8340276    0    0     0   228 2178 1872  6  1 93  0  0
 1  0      0 12621596 657860 8340288    0    0     0     0 2189 1913  5  2 93  0  0
 1  0      0 12592760 657860 8340348    0    0     0     0 2179 1836  6  1 93  0  0
 1  0      0 12594696 657868 8340368    0    0     0    96 3890 4734  6  2 93  0  0
 1  0      0 12593692 657868 8340360    0    0     0     0 2406 2003  6  1 93  0  0
 1  0      0 12593188 657868 8340412    0    0     0   280 2223 2061  6  1 93  0  0
 1  0      0 12589660 657868 8340420    0    0     0     0 2302 2030  6  1 93  0  0
 2  0      0 12589660 657868 8340420    0    0     0    84 2266 1867  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12587928 657872 8340520    0    0     0    84 2625 2165  6  1 93  0  0
 1  0      0 12586920 657872 8340536    0    0     0     0 2684 2257  6  1 93  0  0
 1  0      0 12586920 657872 8340604    0    0     0   220 2086 1861  6  1 93  0  0
 1  0      0 12586668 657872 8340692    0    0     0     0 1941 1701  6  1 93  0  0
 1  0      0 12586668 657872 8340756    0    0     0     0 1847 1661  6  1 93  0  0
 1  0      0 12584656 657872 8340760    0    0     0   104 2320 2051  6  1 93  0  0
 1  0      0 12582392 657872 8340904    0    0     0     0 2292 1946  6  1 93  0  0
 1  0      0 12582392 657872 8341052    0    0     0   508 1879 1553  6  1 93  0  0
 1  0      0 12582392 657872 8341120    0    0     0     0 1808 1299  6  1 93  0  0
 1  0      0 12582144 657872 8341252    0    0     0     0 2216 1853  6  1 93  0  0
 1  0      0 12580632 657876 8341320    0    0     0   104 2663 2158  6  1 93  0  0
 1  0      0 12584516 657876 8341324    0    0     0     0 2583 2059  6  1 93  0  0
 1  0      0 12584516 657876 8341324    0    0     0   416 2222 1795  6  1 93  0  0
 1  0      0 12584516 657876 8341324    0    0     0     0 2098 1582  6  1 93  0  0
 1  0      0 12584516 657876 8341464    0    0     0     0 2450 2095  6  1 93  0  0
 1  0      0 12585648 657884 8341456    0    0     0    76 2639 2198  6  2 92  0  0
 1  0      0 12587896 657884 8341556    0    0     0     0 2712 2209  6  1 93  0  0
 1  0      0 12587392 657884 8341624    0    0     0   288 2172 1845  6  1 93  0  0
 1  0      0 12586888 657884 8341692    0    0     0     0 2617 2275  6  1 93  0  0
 1  0      0 12586888 657884 8341780    0    0     0     0 2456 2215  6  1 93  0  0
 1  0      0 12585880 657892 8341784    0    0     0    92 2427 1843  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12585124 657892 8341928    0    0     0     0 3066 2830  6  1 93  0  0
 1  0      0 12585124 657892 8341920    0    0     0     0 2260 1673  6  1 93  0  0
 2  0      0 12585124 657892 8342000    0    0     0   352 2515 2175  6  1 93  0  0
 1  0      0 12584900 657892 8342076    0    0     0     0 2221 1749  6  1 93  0  0
 1  0      0 12583392 657900 8342148    0    0     0    92 2513 2152  6  1 93  0  0
 1  0      0 12586520 657900 8342184    0    0     0     0 2639 2238  6  1 93  0  0
 1  0      0 12586296 657900 8342188    0    0     0     0 2169 1937  6  1 93  0  0
 1  0      0 12586296 657900 8342188    0    0     0   304 2077 1699  6  1 93  0  0
 1  0      0 12586044 657900 8342324    0    0     0     0 1955 1545  6  1 93  0  0
 1  0      0 12584788 657904 8342348    0    0     0   108 2841 2583  6  1 93  0  0
 1  0      0 12584536 657904 8342356    0    0     0     0 2391 2020  6  1 93  0  0
 1  0      0 12584284 657908 8342348    0    0     0    88 2025 1605  6  1 93  0  0
 1  0      0 12584032 657908 8342440    0    0     0   324 2312 1944  6  1 93  0  0
 1  0      0 12584032 657908 8342500    0    0     0     0 1787 1617  6  1 93  0  0
 1  0      0 12583276 657912 8342520    0    0     0   108 2051 2118  6  1 93  0  0
 1  0      0 12581260 657912 8342580    0    0     0     0 2095 2231  6  1 93  0  0
 1  0      0 12581260 657912 8342652    0    0     0     0 1798 2024  6  1 93  0  0
 1  0      0 12580504 657912 8342752    0    0     0   388 1759 1586  6  1 93  0  0
 1  0      0 12580252 657912 8342828    0    0     0     0 2242 2048  6  1 93  0  0
 1  0      0 12579244 657916 8342828    0    0     0   116 2693 2295  6  1 93  0  0
 1  0      0 12581920 657916 8342828    0    0     0     0 2605 2102  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12581416 657916 8342904    0    0     0     0 2190 1589  6  1 93  0  0
 1  0      0 12581164 657916 8342980    0    0     0   324 2316 1751  6  1 93  0  0
 1  0      0 12581164 657916 8342980    0    0     0     0 2202 1725  6  1 93  0  0
 2  0      0 12579656 657920 8343080    0    0     0   100 2767 2095  6  1 93  0  0
 1  0      0 12583156 657920 8343156    0    0     0     0 2801 2116  6  1 93  0  0
 1  0      0 12583156 657920 8343132    0    0     0     0 2425 2095  6  1 93  0  0
 1  0      0 12582904 657920 8343208    0    0     0   312 2247 1882  6  1 93  0  0
 1  0      0 12582904 657920 8343292    0    0     0     0 2347 2303  6  1 93  0  0
 1  0      0 12580920 657924 8343360    0    0     0    88 2420 1828  6  1 93  0  0
 1  0      0 12583272 657924 8343512    0    0     0     0 2379 1826  6  1 93  0  0
 1  0      0 12583272 657924 8343580    0    0     0     0 1982 1646  6  1 93  0  0
 1  0      0 12583020 657924 8343584    0    0     0   420 2231 1872  6  1 93  0  0
 2  0      0 12582012 657924 8343592    0    0     0     0 2332 2046  6  1 93  0  0
 1  0      0 12584400 657924 8343592    0    0     0   104 2708 2138  6  1 93  0  0
 1  0      0 12583472 657924 8343760    0    0     0     0 2692 2265  6  1 93  0  0
 1  0      0 12583472 657924 8343760    0    0     0     0 1889 1378  5  1 93  0  0
 1  0      0 12582968 657924 8343840    0    0     0     0 2260 2119  6  1 93  0  0
 1  0      0 12582968 657924 8343840    0    0     0   320 2279 2073  6  1 93  0  0
 1  0      0 12581708 657932 8343932    0    0     0    88 2697 2315  6  1 93  0  0
 1  0      0 12580224 657932 8343992    0    0     0     0 2797 2407  6  1 93  0  0
 1  0      0 12579720 657932 8344052    0    0     0     0 2597 2678  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12579720 657932 8344052    0    0     0     0 2070 1829  6  1 93  0  0
 1  0      0 12579468 657932 8344156    0    0     0   452 2164 1821  6  1 93  0  0
 1  0      0 12579216 657936 8344252    0    0     0    88 2885 2473  6  1 93  0  0
 1  0      0 12578964 657936 8344252    0    0     0     0 2573 2349  6  1 93  0  0
 1  0      0 12579220 657936 8344236    0    0     0     0 1736 1552  6  1 93  0  0
 1  0      0 12579488 657936 8344260    0    0     0     0 2027 1878  6  1 93  0  0
 1  0      0 12582524 657936 8344344    0    0     0   240 2158 2163  6  1 93  0  0
 1  0      0 12587828 657936 8344368    0    0     0    88 2538 2423  6  1 93  0  0
 1  0      0 12584572 657936 8344392    0    0     0     0 2371 2016  6  1 93  0  0
 1  0      0 12584572 657936 8344480    0    0     0     0 2225 1988  6  1 93  0  0
 1  0      0 12583816 657936 8344536    0    0     0     0 1789 1336  6  1 93  0  0
 1  0      0 12583816 657936 8344556    0    0     0   252 2293 1892  6  1 93  0  0
 1  0      0 12582304 657948 8344620    0    0     0   196 2575 2105  6  1 93  0  0
 1  0      0 12580292 657948 8344708    0    0     0     0 2457 1948  6  1 93  0  0
 1  0      0 12580040 657948 8344708    0    0     0     0 2348 2054  6  1 93  0  0
 1  0      0 12580040 657948 8344788    0    0     0     0 2188 1690  6  1 93  0  0
 1  0      0 12580040 657948 8344868    0    0     0   368 2181 1643  6  1 93  0  0
 1  0      0 12578560 657948 8344984    0    0     0     0 2648 1989  6  1 93  0  0
 1  0      0 12584868 657952 8345068    0    0     0   108 2488 1875  6  2 93  0  0
 1  0      0 12584072 657952 8345152    0    0     0     0 2311 1854  6  1 93  0  0
 1  0      0 12584072 657952 8345228    0    0     0     0 2247 1703  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12583820 657952 8345300    0    0     0   476 2170 1688  6  1 93  0  0
 1  0      0 12582060 657952 8345384    0    0     0     0 2674 2020  6  1 93  0  0
 1  0      0 12581808 657956 8345384    0    0     0   108 2616 1816  6  1 93  0  0
 1  0      0 12581556 657956 8345548    0    0     0     0 2256 1710  6  1 93  0  0
 1  0      0 12581304 657956 8345548    0    0     0     0 2441 1928  6  1 93  0  0
 1  0      0 12581052 657956 8345560    0    0     0     0 2223 2004  6  1 93  0  0
 1  0      0 12579792 657956 8345640    0    0     0   328 2468 2081  6  1 93  0  0
 1  0      0 12578532 657964 8345648    0    0     0   100 2387 1974  6  1 93  0  0
 1  0      0 12578280 657964 8345716    0    0     0     0 2044 1684  6  1 93  0  0
 1  0      0 12578028 657964 8345720    0    0     0     0 2203 2014  6  1 93  0  0
 1  0      0 12578028 657964 8345724    0    0     0     0 2318 2047  6  1 93  0  0
 1  0      0 12576516 657964 8345756    0    0     0   248 2696 2241  6  1 93  0  0
 1  0      0 12576140 657968 8345752    0    0     0    76 2694 2476  6  1 93  0  0
 1  0      0 12576140 657968 8345812    0    0     0     0 2537 2541  6  1 93  0  0
 2  0      0 12576012 657968 8345812    0    0     0    56 1829 1891  6  1 93  0  0
 1  0      0 12575636 657968 8345816    0    0     0     0 1449 1939  6  1 93  0  0
 1  0      0 12574884 657968 8345832    0    0     0   164 1823 2388  6  1 93  0  0
 1  0      0 12574128 657968 8345900    0    0     0     0 1571 1965  6  1 93  0  0
 1  0      0 12573876 657968 8345900    0    0     0     0 1428 1919  6  1 93  0  0
 2  0      0 12573400 657972 8346088    0    0     0    80 1303 1651  6  1 93  0  0
 1  0      0 12573400 657972 8346088    0    0     0     0 2192 2049  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12573148 657972 8346176    0    0     0   352 2979 2986  6  1 93  0  0
 1  0      0 12576216 657972 8346176    0    0     0     0 2796 2382  6  1 93  0  0
 1  0      0 12575964 657972 8346316    0    0     0     0 2304 2106  6  1 93  0  0
 1  0      0 12575712 657976 8346320    0    0     0    96 2268 1892  6  1 93  0  0
 1  0      0 12575712 657976 8346320    0    0     0     0 2144 1752  6  1 93  0  0
 1  0      0 12573448 657976 8346420    0    0     0   308 2729 2077  6  1 93  0  0
 1  0      0 12571184 657976 8346492    0    0     0     0 2532 2037  6  1 93  0  0
 1  0      0 12571184 657976 8346468    0    0     0     0 2238 1818  6  1 93  0  0
 1  0      0 12571184 657984 8346468    0    0     0    80 2207 1711  6  1 93  0  0
 1  0      0 12571184 657984 8346588    0    0     0     0 3416 3984  6  1 93  0  0
 1  0      0 12571912 657984 8346592    0    0     0   248 3088 2396  6  1 93  0  0
 1  0      0 12570180 657984 8346592    0    0     0     0 3055 2618  6  1 93  0  0
 1  0      0 12570180 657984 8346592    0    0     0     0 2391 1901  6  1 93  0  0
 1  0      0 12570180 657992 8346584    0    0     0    84 2958 2959  6  1 93  0  0
 1  0      0 12570180 657992 8346704    0    0     0     0 2309 1674  6  1 93  0  0
 1  0      0 12569424 657992 8346776    0    0     0     0 2591 2038  6  1 93  0  0
 1  0      0 12570812 657992 8346780    0    0     0   240 2641 2245  6  1 93  0  0
 1  0      0 12570812 657992 8346780    0    0     0     0 2079 1608  6  1 93  0  0
 1  0      0 12570812 657996 8346920    0    0     0    84 1946 1556  6  1 93  0  0
 1  0      0 12570812 657996 8347004    0    0     0     0 1811 1462  6  1 93  0  0
 1  0      0 12569300 657996 8347096    0    0     0     0 2961 3054  6  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12568600 657996 8347092    0    0     0   364 2703 2489  6  1 93  0  0
 1  0      0 12568348 657996 8347164    0    0     0     0 2214 1923  6  1 93  0  0
 1  0      0 12568096 658000 8347176    0    0     0   184 2089 1805  6  1 93  0  0
 1  0      0 12568096 658000 8347172    0    0     0     0 2210 2050  6  1 93  0  0
 1  0      0 12567368 658000 8347168    0    0     0     0 2160 2229  6  1 93  0  0
 1  0      0 12569228 658000 8347252    0    0     0   240 1654 1956  6  1 92  0  0
 1  0      0 12568976 658000 8347332    0    0     0     0 1421 1827  6  1 93  0  0
 1  0      0 12568724 658004 8347332    0    0     0   104 1244 1502  6  1 93  0  0
 1  0      0 12568724 658004 8347332    0    0     0     0 1494 1928  6  1 93  0  0
 1  0      0 12566460 658004 8347416    0    0     0     0 2808 2762  6  1 93  0  0
 1  0      0 12565200 658004 8347548    0    0     0   380 2629 2316  6  1 93  0  0
 1  0      0 12564696 658004 8347548    0    0     0     0 2274 2078  6  1 93  0  0
